	pnns_groups_1	pnns_groups_2	nutrition_score_fr_100g	nutrition_grade_fr	carbohydrates_100g	fat_100g	energy_100g	sugars_100g	saturated_fat_100g	sodium_100g	fiber_100g	proteins_100g
236563	Fish meat eggs	Fish and seafood	30.90909090909091	b	13.1	3.5	13.675675675675677	3.6	0.4	0.55	1.0	7.7
236581			25.454545454545457	a			16.27027027027027	0.7	2.7	0.128	0.0	12.3
236607	Milk and dairy products	Cheese	25.454545454545457	a	4.7	3.6	9.162162162162163	3.5	3.0	0.0393700787401575	0.0	7.1
236625	Milk and dairy products	Milk and yogurt	32.72727272727273	c	12.5	3.7	11.081081081081082	12.0	2.9	0.031496062992126		3.6
236649			34.54545454545455	c				4.8	5.1	0.031496062992126	0.0	6.3
236674	Milk and dairy products	Cheese	49.09090909090909	d	1.7	12.5	24.864864864864867	1.3	8.9	0.669291338582677		24.3
236685	Cereals and potatoes	Potatoes	12.727272727272728	a	20.0	0.1	9.72972972972973	4.2	0.0	0.0		1.6
236755	Sugary snacks	Chocolate products	72.72727272727272	e	56.375	32.97	62.543	55.259	20.159	0.0862204724409449		7.45
236758	Fish meat eggs	Fish and seafood	60.0	d	3.5	42.2	48.83783783783784	0.3	3.3	1.14173228346457	0.5	9.0
236759	Salty snacks	Appetizers	32.72727272727273	c	33.6	13.0	31.513513513513516	3.4	1.9	0.511811023622047	2.4	5.6
236763	Sugary snacks	Biscuits and cakes	58.18181818181818	d	43.6	22.2	44.83783783783784	27.8	6.8	0.134251968503937		6.0
236764			50.90909090909091	d			44.56756756756757	1.7	5.4	0.78740157480315	3.4	15.0
236782	Milk and dairy products	Ice cream	43.63636363636364	c	38.7	4.9	23.621621621621625	26.7	3.7	0.0039370078740157	1.4	1.4
236828	Salty snacks	Appetizers	21.81818181818182	a	29.0	7.7	25.783783783783786	2.1	1.4	0.354330708661417		8.6
236852			54.54545454545455	d			51.2972972972973	30.6	9.5	0.0551181102362205	5.2	11.2
236862	Beverages	Sweetened beverages	56.36363636363636	e	8.7	2.0	7.9459459459459465	8.7	1.1	0.0393700787401575	1.4	3.6
236897	Beverages	Sweetened beverages	56.36363636363636	e	10.7	1.0	7.108108108108109	10.5	0.7	0.03	0.4	2.4
236899	Milk and dairy products	Milk and yogurt	30.90909090909091	b	4.8	3.6	7.243243243243244	4.8	2.2	0.0393700787401575	0.0	3.2
236903	Milk and dairy products	Milk and yogurt	27.272727272727273	b	4.8	0.0	3.6486486486486487	4.8	0.0	0.05	0.0	3.15
236923	Fish meat eggs	Processed meat			1.1	30.0	35.56756756756757					11.0
236945			78.18181818181819	e	70.0	18.0	53.513513513513516	32.0	12.0	0.63		6.5
236947			76.36363636363636	e	65.0	25.0	57.56756756756757	30.0	16.0	0.52	0.5	5.5
236976	Fish meat eggs	Processed meat	58.18181818181818	d	0.2	36.0	42.054054054054056	0.0	14.0	0.34	0.0	13.0
236982	Fish meat eggs	Processed meat	63.63636363636363	e	4.0	31.0	37.891891891891895	1.0	12.0	0.6		11.0
237004	Fish meat eggs	Processed meat	58.18181818181818	d	3.2	22.0	30.810810810810814	2.9	8.6	0.590551181102362	0.0	16.0
237018			65.45454545454545	e			57.2972972972973	52.0	18.1	0.0039370078740157	7.1	4.8
237019	Sugary snacks	Chocolate products	65.45454545454545	e	55.0	28.0	57.2972972972973	52.0	18.0	0.0039370078740157	7.1	4.8
237020	Sugary snacks	Chocolate products	65.45454545454545	e	54.5	29.0	58.24324324324325	51.5	18.1	0.005		4.9
237021	Sugary snacks	Chocolate products	56.36363636363636	d	55.0	28.0	13.783783783783784	52.0	18.0	0.0039370078740157		4.8
237024	Sugary snacks	Chocolate products	69.0909090909091	e	51.6	33.9	61.21621621621622	49.6	16.1	0.1	3.5	6.4
237026	Sugary snacks	Sweets	52.72727272727273	d	71.6	0.1	36.891891891891895	54.9	0.1	0.01	0.2	7.9
237029			52.72727272727273	d			37.972972972972975	63.9	0.1	0.09	0.1	4.9
237031			47.27272727272727	d			57.02702702702703	0.4	27.5	0.0039370078740157	6.7	6.9
237033	Sugary snacks	Chocolate products	49.09090909090909	d	54.0	6.2	40.54054054054054	48.5	3.8	0.0118110236220472	16.5	12.0
237034	Sugary snacks	Chocolate products	69.0909090909091	e	47.8	39.9	65.54054054054055	43.1	13.9	0.1	3.0	6.5
237038			67.27272727272728	e			59.45945945945946	35.3	23.8	0.01	1.0	7.2
237039			67.27272727272728	e	53.0	37.5	63.32432432432433	49.5	14.0	0.0393700787401575	3.2	5.6
237042	Sugary snacks	Chocolate products	47.27272727272727	d	71.0	3.9	42.56756756756757	67.0	2.4	0.0118110236220472	10.5	7.5
237043			47.27272727272727	d			40.40540540540541	68.6	2.2	0.0	11.5	7.7
237045	Sugary snacks	Chocolate products	72.72727272727272	e	59.0	30.0	60.270270270270274	58.5	19.0	0.110236220472441		5.8
237051	Sugary snacks	Sweets	29.09090909090909	b	62.3	0.4	16.89189189189189	0.0	0.1	0.0		0.4
237052	Sugary snacks	Sweets	52.72727272727273	d	98.0	0.1	45.0	74.0	0.02	0.0	0.0	0.1
237053			29.09090909090909	b	57.4	0.5	16.756756756756758	0.0	0.1	0.0		0.4
237054			65.45454545454545	e	55.0	28.0	57.2972972972973	52.0	18.0	0.0039370078740157	7.1	4.8
237056			30.90909090909091	b			19.054054054054056	0.0	0.0	0.0	0.0	1.6
237067	Sugary snacks	Sweets	30.90909090909091	b	68.3	0.0	18.783783783783786	0.0	0.0	0.1		0.3
237071	Sugary snacks	Sweets	30.90909090909091	b	69.0	0.5	19.783783783783786	0.0	0.3	0.0	0.0	0.4
237077			60.0	d	84.2	4.8	44.32432432432433	56.8	4.7	0.06	0.1	1.1
237079	Sugary snacks	Sweets	52.72727272727273	d	74.3	0.2	37.2972972972973	66.0	0.2	0.03	0.0	5.4
237086	Sugary snacks	Chocolate products	60.0	d			61.351351351351354	34.0	23.9	0.01	10.1	6.8
237089	Sugary snacks	Sweets	52.72727272727273	d	96.5	0.0	44.5945945945946	69.1	0.0	0.005		0.0
237098	Sugary snacks	Chocolate products	65.45454545454545	e	44.0	38.5	63.513513513513516	42.0	14.0	0.05		7.0
237104			52.72727272727273	d			38.10810810810811	59.9	0.0	0.09	0.0	5.3
237107	Sugary snacks	Sweets	29.09090909090909	b			17.2972972972973	0.1	0.3	0.00394	0.0	0.4
237108	Sugary snacks	Sweets	52.72727272727273	d	71.8	0.1	36.75675675675676	55.1	0.1	0.01	0.2	7.9
237113			61.81818181818182	e	81.3	7.2	45.94594594594595	66.7	3.6	0.1		2.8
237114	Sugary snacks	Sweets	30.90909090909091	b	70.6	0.4	19.594594594594597	0.1	0.1	0.0	0.0	0.0
237118	Sugary snacks	Sweets	74.54545454545455	e	67.0	19.2	50.67567567567568	52.8	15.8	0.12		3.3
237156	Cereals and potatoes	Cereals	30.90909090909091	b	49.0	4.3	33.16216216216216	2.0	1.6	0.6		12.5
237186	Composite foods	One dish meals	29.09090909090909	b	0.6	3.4	3.5675675675675675	0.4	1.3	0.433070866141732	3.1	0.8
237187	Composite foods	One dish meals	30.90909090909091	b	3.1	0.5	2.837837837837838	0.3	0.2	0.590551181102362	3.5	1.3
237188			27.272727272727273	b			3.2972972972972974	0.0	0.4	0.393700787401575	3.0	0.4
237189			29.09090909090909	b			3.2972972972972974	0.4	1.2	0.433070866141732	3.1	0.7
237209			54.54545454545455	e			5.027027027027027	10.9	0.0	0.0039370078740157	0.0	0.0
237210	Beverages	Sweetened beverages			10.9	0.0	5.027027027027027					0.0
237228			16.363636363636367	a	73.2	1.79	40.270270270270274	1.79	0.0	0.0	3.57	12.5
237231	Fat and sauces	Dressings and sauces	36.36363636363636	c	26.0	0.7	13.351351351351353	21.0	0.5	0.0	0.0	0.6
237232	Fat and sauces	Dressings and sauces	50.90909090909091	d	73.3	0.0	33.78378378378378	60.0	0.0	0.0	0.0	0.0
237283			52.72727272727273	d			47.16216216216216	33.5	2.3	0.165354330708661	1.2	4.6
237315	Sugary snacks	Biscuits and cakes	60.0	d	51.3	27.4	53.2972972972973	27.3	12.5	0.11	3.5	3.4
237328			34.54545454545455	c			25.594594594594597	8.9	1.8	0.551181102362205	3.2	3.6
237329			36.36363636363636	c			30.027027027027028	1.8	1.9	0.59	2.7	4.8
237330	Sugary snacks	Biscuits and cakes	65.45454545454545	e			48.02702702702703	29.0	7.6	0.393700787401575	1.3	4.8
237344	Composite foods	One dish meals	29.09090909090909	b	4.3	15.2	24.432432432432435	1.0	2.7	0.321653543307087	0.9	15.2
237349	Composite foods	One dish meals	30.90909090909091	b	4.9	12.0	22.83783783783784	1.5	2.1	0.279527559055118		17.9
237366	Beverages	Sweetened beverages	45.45454545454545	e	7.5	0.0	3.6486486486486487	7.5	0.0	0.0	0.0	0.0
237369	Beverages	Sweetened beverages	29.09090909090909	b	0.0	0.0	0.14054054054054055	0.0	0.0	0.0		0.0
237371	Beverages	Sweetened beverages	56.36363636363636	e	8.5	0.0	16.27027027027027	8.5	0.0	0.0005		0.0
237375			49.09090909090909	e			4.135135135135135	9.0	0.0	0.0039370078740157	0.0	0.0
237376	Beverages	Sweetened beverages	54.54545454545455	e	11.7	0.0	5.513513513513514	11.7	0.0	0.0	0.0	0.0
237377			50.90909090909091	e			4.45945945945946	9.7	0.0	0.0	0.0	0.0
237390	Sugary snacks	Biscuits and cakes			50.8	3.7	28.18918918918919					2.3
237444	Sugary snacks	Chocolate products	65.45454545454545	e	60.0	26.0	55.37837837837838	47.0	16.0	0.0708661417322834	5.2	5.8
237445	Sugary snacks	Chocolate products	70.9090909090909	e	62.0	26.0	55.70270270270271	51.0	17.0	0.125984251968504	2.4	5.3
237449	Sugary snacks	Biscuits and cakes	69.0909090909091	e	65.0	25.0	57.72972972972973	30.0	15.0	0.295275590551181	1.5	5.5
237480	Cereals and potatoes	Bread	25.454545454545457	a	54.6	2.5	32.86486486486487	9.2	0.7	0.393700787401575	4.4	9.4
237481	Cereals and potatoes	Bread	16.363636363636367	a	62.1	0.9	34.21621621621622	4.4	0.2	0.0039370078740157	3.0	8.9
237483	Cereals and potatoes	Bread	29.09090909090909	b	48.4	3.6	29.891891891891895	1.9	0.3	0.47244094488189	2.8	7.5
237484	Cereals and potatoes	Bread	27.272727272727273	b	52.1	1.8	30.405405405405407	2.5	0.21	0.519685039370079	2.8	8.8
237492	Beverages	Fruit juices	32.72727272727273	c	10.4	0.1	4.972972972972974	9.0	0.0	0.0		0.8
237497	Beverages	Non sugared beverages	52.72727272727273	e	14.1	0.2	6.783783783783784	12.0	0.0	0.0	2.2	0.4
237502	Beverages	Non sugared beverages			15.0	1.5	8.702702702702704	14.0		0.0	1.0	0.7
237515	Sugary snacks	Biscuits and cakes	70.9090909090909	e	62.1	25.4	57.270270270270274	33.9	13.6	0.15748031496063	0.0	5.8
237541			16.363636363636367	a	71.0	1.9	40.13513513513514	2.2	0.0	0.0	4.6	10.0
237542	Cereals and potatoes	Cereals	16.363636363636367	a	73.0	1.8	39.56756756756757	2.2	0.0	0.0	4.6	11.0
237563	Beverages	Fruit juices	36.36363636363636	c	11.0	0.0	4.972972972972974	11.0	0.0	0.0	0.0	0.0
237574	Sugary snacks	Sweets	40.0	c	55.7	0.3	27.43783783783784	53.8	0.0	0.0		0.5
237575	Sugary snacks	Sweets	43.63636363636364	c	55.8	0.2	26.443243243243245	55.2	0.0	0.0	1.3	0.7
237576			43.63636363636364	c	55.7	0.1	26.264864864864865	55.7	0.0	0.0		0.4
237577	Sugary snacks	Sweets	45.45454545454545	c			26.43783783783784	53.8	0.0	0.0	1.3	0.3
237578	Sugary snacks	Sweets	41.81818181818182	c	55.7	0.1	26.354054054054057	55.0	0.0	0.0	1.5	0.5
237579	Sugary snacks	Sweets	43.63636363636364	c	55.7	0.1	26.221621621621626	55.7	0.0	0.0	1.2	0.4
237580	Sugary snacks	Sweets	41.81818181818182	c	55.0	0.2	25.443243243243245	55.0	0.1	0.002		0.6
237582	Sugary snacks	Sweets	40.0	c	55.7	0.1	27.083783783783787	55.7	0.0	0.0	3.2	0.7
237584	Sugary snacks	Sweets	45.45454545454545	c	55.0	0.3	24.67027027027027	55.0	0.0	0.0007		1.0
237585	Sugary snacks	Sweets	43.63636363636364	c	55.7	0.1	26.264864864864865	55.7	0.0	0.0		0.4
237594	Beverages	Non sugared beverages	52.72727272727273	e	11.0	0.1	5.324324324324325	9.5	0.1	0.0039370078740157	0.6	0.6
237595	Beverages	Non sugared beverages	41.81818181818182	d	5.7	0.0	2.5945945945945947	5.5	0.0	0.0196850393700787	0.0	0.0
237603	Cereals and potatoes	Potatoes	18.181818181818183	a	81.0	0.2	42.40540540540541	1.8	0.1	0.04	9.7	7.2
237604	Milk and dairy products	Ice cream	52.72727272727273	d	30.0	11.0	26.10810810810811	22.0	9.1	0.0708661417322835		2.5
237605			36.36363636363636	c			12.405405405405405	9.3	3.9	0.04	1.2	1.6
237606			41.81818181818182	c	79.0	2.7	43.86486486486487	31.0	1.2	0.2	5.7	7.9
237608	Sugary snacks	Biscuits and cakes	67.27272727272728	e	59.0	26.0	56.86486486486487	31.0	14.0	0.53	4.0	6.5
237609	Sugary snacks	Biscuits and cakes	67.27272727272728	e	58.0	26.5	56.67567567567568	34.0	13.5	0.350393700787402	3.5	6.0
237610	Sugary snacks	Chocolate products	65.45454545454545	e	51.0	30.0	58.56756756756757	48.0	18.0	0.0	9.7	6.6
237614	Milk and dairy products	Cheese				18.0						
237617	Beverages	Sweetened beverages	54.54545454545455	e			5.324324324324325	10.9	0.1	0.01	0.1	0.2
237618	Sugary snacks	Biscuits and cakes	67.27272727272728	e	62.0	25.0	57.18918918918919	39.0	15.0	0.118110236220472	2.3	7.0
237619	Sugary snacks	Biscuits and cakes	52.72727272727273	d			56.70270270270271	33.0	6.8	0.015748031496063	8.2	10.0
237625			45.45454545454545	e			3.2702702702702706	7.1	0.0	0.01	0.0	0.0
237630	Beverages	Sweetened beverages	43.63636363636364	d	6.5	0.0	3.0	6.5	0.0	0.01	0.0	0.0
237631	Milk and dairy products	Ice cream	49.09090909090909	d	25.0	10.0	22.91891891891892	24.0	5.5	0.0394	0.7	2.5
237637	Salty snacks	Appetizers	54.54545454545455	d	53.0	30.0	56.67567567567568	2.2	2.6	1.4		3.8
237640	Sugary snacks	Biscuits and cakes	49.09090909090909	d	81.6	3.6	44.67567567567568	52.1	1.0	0.04		7.1
237642	Sugary snacks	Biscuits and cakes			50.0	24.0	49.513513513513516	32.0	18.0	0.12992125984252	1.7	5.5
237643					52.0	21.0	47.75675675675676					6.2
237649	Beverages	Fruit juices	32.72727272727273	c	10.0	0.0	4.837837837837838	10.0	0.0	0.0118110236220472	0.0	0.5
237656			14.545454545454547	a			1.972972972972973	0.5	0.1	0.0078740157480315	1.3	1.9
237658			14.545454545454547	a	2.1	0.1	2.1891891891891895	1.9	0.0	0.04	1.6	1.6
237660			25.454545454545457	a			20.756756756756758	3.8	2.5	0.350393700787402	2.8	8.7
237661	Composite foods	Pizza pies and quiche	41.81818181818182	c	31.0	7.9	28.2972972972973	3.9	4.6	0.61	7.9	10.0
237666	Fruits and vegetables	Vegetables			0.6	0.0	2.135135135135135	0.5		0.275590551181102		2.2
237683			25.454545454545457	a	6.0	2.5	12.486486486486488	3.3	0.3	0.48	1.5	15.0
237686	Fruits and vegetables	Fruits	18.181818181818183	a	12.0	0.0	5.9459459459459465	11.0	0.0	0.0		0.0
237690	Cereals and potatoes	Breakfast cereals	47.27272727272727	d	69.0	6.1	44.270270270270274	20.0	3.8	0.511811023622047		9.7
237698	Composite foods	One dish meals	29.09090909090909	b	25.0	3.6	16.972972972972975	2.9	0.4	0.47244094488189	3.2	3.2
237700	Fish meat eggs	Fish and seafood	32.72727272727273	c	0.0	10.0	22.405405405405407	0.0	1.6	0.48		27.0
237702	Composite foods	One dish meals	30.90909090909091	b	31.0	3.3	19.702702702702705	0.5	0.4	0.433070866141732	1.5	4.0
237707			65.45454545454545	e	58.0	29.0	59.13513513513514	57.0	10.0	0.05		6.0
237709			34.54545454545455	c			5.324324324324325	9.6	0.0	0.01	0.4	0.6
237710			47.27272727272727	d			33.37837837837838	0.0	14.0	0.5	2.0	26.0
237712	Sugary snacks	Biscuits and cakes	58.18181818181818	d	69.0	10.0	43.513513513513516	52.0	6.0	0.0590551181102362		3.0
237720	Composite foods	One dish meals	21.81818181818182	a	12.0	0.5	6.486486486486487	1.0	0.0	0.393700787401575	4.7	4.8
237722	Fruits and vegetables	Fruits	23.636363636363637	a	16.0	0.2	8.108108108108109	16.0	0.0	0.0078740157480315		0.9
237726	Beverages	Fruit nectars	40.0	d	4.7	0.03	2.2972972972972974	4.7	0.01	0.002		0.2
237727	Milk and dairy products	Milk and yogurt	36.36363636363636	c	14.5	3.0	11.054054054054054	14.5	2.0	0.1	0.0	3.0
237731			18.181818181818183	a			41.7027027027027	2.0	0.3	0.0	3.0	13.0
237732			18.181818181818183	a	70.0	1.8	41.5945945945946	3.9	0.5	0.0	3.4	15.0
237734	Fruits and vegetables	Vegetables	14.545454545454547	a	0.1	0.1	1.5675675675675675	0.1	0.1	0.32		2.0
237739			23.636363636363637	a			2.0	0.0	0.0	0.46	2.0	1.0
237740	Cereals and potatoes	Bread			78.0	4.4	46.13513513513514		2.1	0.14	3.9	11.0
237741	Cereals and potatoes	Bread	40.0	c	75.0	7.2	48.10810810810811	9.2	2.7	0.275590551181102	3.9	13.0
237742	Composite foods	Pizza pies and quiche	23.636363636363637	a	26.0	6.8	23.864864864864867	4.8	2.9	0.263779527559055		9.4
237743			27.272727272727273	b	0.6	0.0	2.135135135135135	0.5	0.0	0.275590551181102		2.2
237744			40.0	c			18.56756756756757	14.0	7.3	0.04	4.1	1.4
237745			18.181818181818183	a			7.027027027027027	13.0	0.0	0.0078740157480315	1.6	0.5
237746			21.81818181818182	a	14.0	0.1	6.675675675675676	14.0	0.0	0.05	1.1	0.3
237749			32.72727272727273	c			1.7027027027027029	0.7	0.0	0.905511811023622	2.0	1.1
237752	Cereals and potatoes	Cereals	23.636363636363637	a	76.0	1.1	39.40540540540541	0.4	0.4	0.0	1.9	6.7
237754	Cereals and potatoes	Cereals	20.0	a	74.0	1.5	41.56756756756757	3.0	0.2	0.0	2.5	12.0
237756	Sugary snacks	Biscuits and cakes	60.0	d	78.0	10.0	48.70270270270271	45.0	4.9	0.240157480314961	2.0	5.3
237757			25.454545454545457	a			2.675675675675676	2.0	0.1	0.18	1.3	1.9
237758	Beverages	Fruit juices	36.36363636363636	c	11.5	0.1	5.594594594594595	11.0	0.0	0.0118110236220472	0.3	0.3
237761	Composite foods	One dish meals	23.636363636363637	a	22.0	2.4	15.270270270270272	1.6	0.3	0.330708661417323		5.1
237762			16.363636363636367	a			41.48648648648649	2.9	0.3	0.004	5.6	9.0
237763			29.09090909090909	b			4.162162162162162	2.3	1.1	0.224409448818898	1.3	0.5
237766	Cereals and potatoes	Cereals	18.181818181818183	a	62.7	3.3	39.351351351351354	4.7	0.6	0.0	9.3	12.2
237767	Cereals and potatoes	Cereals	16.363636363636367	a	70.0	2.0	41.21621621621622	3.0	0.4	0.0	6.0	12.5
237769			61.81818181818182	e			54.18918918918919	31.0	12.0	0.23	3.0	6.0
237770			30.90909090909091	b			68.51351351351352	5.0	9.7	0.04	13.0	27.0
237772			47.27272727272727	d	60.0	0.0	28.513513513513516	58.0	0.0	0.0	1.0	0.0
237773			72.72727272727272	e			60.54054054054055	64.0	11.0	0.06	1.4	3.0
237775					64.0	23.0	55.94594594594595	38.0	14.0		2.8	6.4
237780	Cereals and potatoes	Cereals	25.454545454545457	a	77.0	1.0	40.7027027027027	0.2	0.4	0.0	0.6	8.7
237781	Cereals and potatoes	Cereals	16.363636363636367	a	70.0	2.0	41.21621621621622	3.0	0.4	0.0	6.0	12.5
237788	Sugary snacks	Sweets	43.63636363636364	c	50.0	0.0	23.756756756756758	48.0	0.0	0.0	1.0	0.8
237789	Salty snacks	Appetizers	45.45454545454545	c	60.0	28.0	58.351351351351354	4.5	3.5	0.551181102362205		4.0
237790			65.45454545454545	e			60.32432432432433	28.0	20.0	0.385826771653543	4.5	6.5
237792	Salty snacks	Appetizers	45.45454545454545	c	59.0	28.0	57.810810810810814	5.0	2.5	0.59	4.0	4.5
237799	Sugary snacks	Chocolate products	74.54545454545455	e	55.0	34.0	62.56756756756757	53.0	21.0	0.102362204724409	1.2	6.8
237800	Beverages	Artificially sweetened beverages	41.81818181818182	d	6.0	0.0	2.7837837837837838	5.0	0.0	0.01	0.0	0.0
237801	Milk and dairy products	Cheese	52.72727272727273	d	1.0	27.0	36.91891891891892	1.0	20.0	0.590551181102362	1.2	20.0
237803	Cereals and potatoes	Breakfast cereals	38.18181818181818	c	76.0	5.2	45.40540540540541	27.0	0.9	0.169291338582677	6.6	8.4
237804	Cereals and potatoes	Breakfast cereals	41.81818181818182	c	73.0	5.8	44.24324324324325	28.0	2.3	0.15748031496063	5.7	8.0
237806	Beverages	Non sugared beverages	29.09090909090909	b	0.0	0.0	0.08108108108108109	0.0	0.0	0.0118110236220472	0.0	0.0
237807	Beverages	Sweetened beverages	43.63636363636364	d	6.5	0.0	3.0	6.5	0.0	0.00787	0.0	0.0
237810	Salty snacks	Appetizers	41.81818181818182	c	59.0	27.0	56.810810810810814	4.5	2.5	0.511811023622047	4.0	4.5
237812			52.72727272727273	d			36.891891891891895	80.0	0.0	0.0	0.0	0.3
237815	Fruits and vegetables	Vegetables	25.454545454545457	a	14.0	0.0	9.135135135135135	14.0	0.0	0.433070866141732	1.9	4.2
237821	Fruits and vegetables	Dried fruits	45.45454545454545	c	12.0	74.0	83.67567567567568	5.5	11.0	0.393700787401575		8.2
237824	Fish meat eggs	Fish and seafood	29.09090909090909	b	0.0	7.0	17.56756756756757	0.0	2.0	0.4		23.0
237826	Milk and dairy products	Cheese	45.45454545454545	c			27.486486486486488	0.7	13.0	0.196850393700787	0.0	18.0
237828	Cereals and potatoes	Breakfast cereals			59.0	22.0	55.054054054054056					9.9
237831	Fish meat eggs	Fish and seafood	34.54545454545455	c	1.2	21.0	27.972972972972975	0.7	4.5	0.24		14.0
237834	Milk and dairy products	Cheese	54.54545454545455	d	3.0	25.0	29.135135135135137	3.0	17.0	0.47244094488189	0.0	6.0
237836	Fat and sauces	Dressings and sauces	16.363636363636367	a			3.2162162162162162	3.9	0.0	0.15748031496063	1.6	1.5
237843	Cereals and potatoes	Cereals	16.363636363636367	a	11.6	1.4	7.891891891891892	8.1	0.4	0.19	2.5	2.5
237844	Fruits and vegetables	Vegetables	18.181818181818183	a	2.0	0.0	2.486486486486487	0.0	0.0	0.47	3.0	2.0
237845	Sugary snacks	Sweets	43.63636363636364	c	60.0	0.7	29.45945945945946	55.0	0.0	0.0	3.2	1.1
237846	Cereals and potatoes	Legumes	16.363636363636367	a	12.0	0.6	10.432432432432433	0.6	0.4	0.263779527559055	7.0	6.6
237850	Composite foods	One dish meals	30.90909090909091	b	21.0	7.5	22.324324324324326	2.0	0.8	0.47244094488189		11.0
237858	Cereals and potatoes	Bread	25.454545454545457	a	74.0	3.9	43.94594594594595	6.8	0.5	0.374015748031496	5.9	12.0
237860	Fruits and vegetables	Vegetables			2.4	0.0	3.2432432432432434				2.6	2.5
237861	Fat and sauces	Dressings and sauces								0.905511811023622		
237863	Fruits and vegetables	Vegetables	25.454545454545457	a	14.0	0.0	9.135135135135135	14.0	0.0	0.433070866141732	1.9	4.2
237867	Fruits and vegetables	Fruits	27.272727272727273	b	12.0	0.0	6.0	12.0	0.0	0.015748031496063	1.2	0.0
237871			47.27272727272727	d			28.54054054054054	58.0	0.0	0.0	1.1	0.0
237873			20.0	a			41.54054054054054	3.0	1.2	0.0393700787401575	3.0	15.0
237874			29.09090909090909	b			4.594594594594595	2.3	0.3	0.3	1.5	0.9
237877	Fruits and vegetables	Vegetables	23.636363636363637	a	13.5	0.1	10.0	13.5	0.0	0.708661417322835		4.4
237878			23.636363636363637	a			10.0	13.5	0.0	0.7	7.8	4.4
237879			61.81818181818182	e	6.0	22.0	30.72972972972973	6.0	15.0	1.2	0.0	13.0
237884	Milk and dairy products	Cheese	60.0	d	4.0	21.0	29.72972972972973	4.0	13.0	1.1	0.0	15.0
237885	Fruits and vegetables	Vegetables	9.090909090909093	a	1.9	0.6	3.810810810810811	1.0	0.1	0.149606299212598		3.5
237888	Sugary snacks	Biscuits and cakes	61.81818181818182	e	70.0	15.0	49.810810810810814	32.0	7.6	0.196850393700787	1.8	4.9
237890	Fruits and vegetables	Vegetables	10.90909090909091	a	11.0	0.5	8.378378378378379	3.6	0.0	0.3	4.4	4.1
237893	Fruits and vegetables	Vegetables	14.545454545454547	a	5.0	0.5	4.297297297297297	1.1	0.1	0.275590551181102	3.4	2.1
237895			9.090909090909093	a	11.0	0.9	9.945945945945947	3.7	0.2	0.208661417322835		5.8
237897	Fruits and vegetables	Vegetables	18.181818181818183	a	5.0	0.5	3.486486486486487	3.1	0.0	0.208661417322835	2.0	0.8
237898					64.0	5.0	43.13513513513514	4.0	0.5			15.0
237899	Fruits and vegetables	Vegetables	16.363636363636367	a	1.7	0.5	2.2162162162162162	0.8	0.1	0.0		1.5
237900			7.272727272727273	a	4.1	0.0	3.945945945945946	2.3	0.0	0.0118110236220472	4.2	2.1
237902			54.54545454545455	e			5.648648648648649	11.8	0.0	0.0118110236220472	0.2	0.2
237903	Beverages	Fruit nectars	58.18181818181818	e	12.1	0.1	5.702702702702703	12.1	0.0	0.002	0.1	0.2
237905			54.54545454545455	e	10.7	0.1	5.135135135135135	10.7	0.0	0.0118110236220472	0.1	0.2
237912	Fruits and vegetables	Vegetables	9.090909090909093	a	1.9	0.6	3.810810810810811	1.0	0.1	0.15	3.4	3.5
237915			16.363636363636367	a	3.2	0.4	3.135135135135135	0.8	0.1	0.3	3.1	1.3
237917	Sugary snacks	Sweets	30.90909090909091	b	95.5	0.0	25.83783783783784	0.2	0.0	0.0		0.0
237919			16.363636363636367	a			5.162162162162162	1.0	0.7	0.2	2.1	1.8
237925			69.0909090909091	e			62.64864864864865	52.0	19.0	0.0590551181102362	2.5	5.4
237926	Sugary snacks	Chocolate products	65.45454545454545	e	51.0	36.0	62.75675675675676	50.0	19.0	0.0393700787401575		5.2
237928			52.72727272727273	d	74.0	3.1	40.54054054054054	50.0	0.9	0.161417322834646	1.3	6.9
237929	Fruits and vegetables	Vegetables	3.6363636363636367	a	4.0	0.0	5.081081081081082	0.0	0.0	0.01	4.7	5.0
237930	Milk and dairy products	Cheese	60.0	d	1.0	27.0	38.94594594594595	0.0	16.2	0.84		25.0
237932	Fruits and vegetables	Vegetables	18.181818181818183	a			6.297297297297297	3.1	0.1	0.236220472440945	3.5	2.7
237933	Fruits and vegetables	Vegetables	18.181818181818183	a			6.297297297297297	3.09	0.0755	0.241	3.47	2.72
237934	Fruits and vegetables	Vegetables	7.272727272727273	a	11.9	0.9	8.945945945945946	4.1	0.2	0.27	6.3	5.6
237935	Fruits and vegetables	Vegetables	16.363636363636367	a	2.8	0.0	2.7027027027027026	0.9	0.0	0.275590551181102		1.4
237936	Fruits and vegetables	Vegetables	16.363636363636367	a	3.1	0.1	2.675675675675676	0.8	0.0	0.31496062992126	3.0	1.3
237937	Fruits and vegetables	Vegetables	14.545454545454547	a	3.1	0.0	3.0	1.0	0.0	0.248031496062992	2.9	1.6
237938	Fruits and vegetables	Vegetables			13.0	0.5	9.702702702702704					4.4
237939			16.363636363636367	a			2.621621621621622	3.8	0.0	0.0393700787401575	1.3	1.1
237943	Sugary snacks	Biscuits and cakes	61.81818181818182	e	55.0	31.0	60.56756756756757	37.0	25.0	0.078740157480315	5.0	7.0
237944	Composite foods	One dish meals	21.81818181818182	a	21.0	3.9	17.135135135135137	1.7	1.1	0.224409448818898	2.6	6.5
